maintenance_date,car_id,duration_hours
2016-07-09,c2e953f2,2.1345763860496203
2010-03-04,db0809bd,5.403329005320552
2017-04-11,db0809bd,5.473210507952604
2011-02-27,c2e953f2,4.154511908593583
2009-11-04,db0809bd,5.657466535517045
2013-02-27,c2e953f2,2.4594367607878542
2015-01-16,c2e953f2,6.145383505386166
2011-01-20,91f16c92,1.431766945314083
2018-09-13,bdec2b28,3.559799465219271
2011-05-24,8773c6d2,6.782541908031719
2017-10-06,bdec2b28,7.9493702198242495
2014-08-20,bdec2b28,3.5482358365791407
2016-12-07,7b8226e1,1.851946659206971
2010-02-02,83243fc6,1.5264021985806324
2009-10-01,83243fc6,1.4429599565103182
2014-04-03,7b8226e1,4.914457154165518
2010-10-28,299ffbea,4.766992551063229
2011-10-24,299ffbea,2.955600195785154
2016-04-26,8773c6d2,7.025511836959832
2014-01-28,83243fc6,7.48836221882707
2015-02-12,bdec2b28,4.230561027456242
2009-08-23,83243fc6,3.391524355481304
2009-12-13,8773c6d2,3.667624051513714
2018-09-05,7b8226e1,6.307395988402175
2015-02-15,7b8226e1,7.80016766569558
2014-12-16,bdec2b28,3.056761780814935
2014-05-25,8773c6d2,2.5629401319840457
2012-06-05,7b8226e1,7.785782704310296
2015-09-29,83243fc6,3.2098038676378264
2015-06-04,299ffbea,4.177574174187033
2013-06-19,7b8226e1,2.570976989396418
2011-02-27,d28b594f,6.500432116255723
2011-03-03,d28b594f,2.2146189333304713
2011-04-10,bf8b3470,2.1217405959405213
2011-05-06,309b7410,2.2065206416343006
2009-06-13,d28b594f,7.991236767788105
2012-01-12,309b7410,2.896437595880144
2010-01-13,d28b594f,5.728878837742282
2017-12-24,bf8b3470,1.7322394900125184
2018-09-16,d28b594f,6.162143094667165
2015-01-22,d833b657,1.7091136253424404
2017-03-07,bc62608f,6.640068629123438
2013-01-06,bf8b3470,1.2478969376815563
2009-06-15,309b7410,6.230319589159001
2018-02-02,309b7410,7.947526751318287
2013-11-23,d28b594f,3.6726563430148653
2011-05-18,d833b657,5.158850640036299
2016-08-20,bf8b3470,5.664658550578039
2009-10-17,d833b657,3.899679201832385
2011-06-23,bf8b3470,2.8444872183216803
2017-06-06,f0b6e2c9,3.55355333940965
2015-06-03,6efcaf79,7.610647776886514
2011-10-22,f0b6e2c9,6.554884738718801
2014-06-03,0ca6366b,2.9737302633812615
2015-08-19,0ca6366b,5.295108507120668
2013-05-17,fb63f178,5.915140838546706
2013-12-01,53857523,7.1142160929710245
2011-06-12,f0b6e2c9,6.003510277401581
2010-01-15,53857523,7.929321859451289
2013-03-02,f0b6e2c9,3.66179498856867
2016-08-05,6efcaf79,7.612535004007307
2010-08-30,fb63f178,3.251900843448815
2017-07-02,53857523,2.7595261661994575
2011-03-12,0ca6366b,2.012447916319265
2016-04-26,f0b6e2c9,3.7855306718769706
2010-08-15,fb63f178,1.1388921427904812
2015-08-03,f0b6e2c9,4.880084850842138
2016-09-05,6efcaf79,6.837846716748465
2015-07-02,f0b6e2c9,1.661155073432211
2018-04-21,fb63f178,2.595941484364413
2010-03-22,ba3e31d6,1.1985487752723394
2012-08-16,db2ab425,6.413750374148057
2018-03-10,c212cde1,2.3647465603651314
2016-10-28,c5ce4ea2,4.160687770163282
2013-05-10,b5ae7e5a,3.1063971100282326
2012-09-08,b5ae7e5a,2.8109180339462556
2012-09-11,ba3e31d6,6.484909732751626
2014-12-16,ba3e31d6,6.02988708844279
2018-10-24,c212cde1,6.260080862787479
2017-07-21,db2ab425,6.305054009338006
2010-02-05,c212cde1,6.648333763524805
2011-05-10,ba3e31d6,6.691109121213785
2010-07-19,c5ce4ea2,3.5875101517990213
2010-06-04,b5ae7e5a,6.595463625101062
2018-08-17,db2ab425,7.908609507576689
2018-05-26,b5ae7e5a,5.86466013735442
2014-12-08,c212cde1,3.51772520057692
2011-10-29,c212cde1,5.219583657924505
2013-01-23,db2ab425,2.4872853073251466
2015-09-20,0c31330b,4.561115179125524
2017-01-22,ccbca7d4,5.603359994532334
2015-06-25,e96617f7,7.296103083237783
2012-02-04,e96617f7,1.9959391604796093
2010-10-12,c38ec044,1.2466981405442108
2013-04-16,e96617f7,2.623650709891276
2013-09-17,e96617f7,5.927069755115557
2012-05-30,bdc7f63f,5.883013054688415
2013-11-20,ccbca7d4,5.039334988140242
2018-04-25,c38ec044,3.7520945395719103
2011-07-28,e96617f7,5.293771414351519
2015-09-19,bdc7f63f,6.055809466569417
2015-05-04,e96617f7,5.673435825232422
2018-06-05,ccbca7d4,2.620385460862283
2017-04-25,c38ec044,4.813639416207897
2010-05-05,bdc7f63f,7.003057114174424
2009-10-21,0c31330b,7.9922849701600045
2016-06-11,0c31330b,2.596937692551374
2017-11-15,1327a795,7.423677305102957
2012-03-27,088ba12c,2.4393696774630844
2017-04-20,654bb777,5.73424092538231
2012-07-20,654bb777,1.8408031669270808
2013-09-17,b16c44f6,4.424358182025687
2014-08-27,088ba12c,3.7493915463138134
2009-08-11,654bb777,1.262212525098425
2012-10-27,83048197,1.326291330705801
2015-05-06,654bb777,7.872821122036239
2017-09-05,83048197,2.553461455105106
2013-10-23,83048197,3.2198193275263836
2012-09-20,1327a795,7.860208663418197
2014-05-30,1327a795,5.377067595665762
2010-01-30,088ba12c,2.9781599270754047
2016-11-04,b16c44f6,5.539272106890287
2015-07-27,654bb777,2.6403725584063085
2016-03-08,088ba12c,4.073883849771084
2019-02-13,654bb777,1.7794837603785105
2018-01-07,b16c44f6,7.252388546084203
2014-07-18,654bb777,3.1267647803416283
2012-10-11,b16c44f6,7.081524376542669
2016-10-21,088ba12c,2.833603836095979
2009-05-20,a64d36ea,7.395700122823668
2012-04-21,8781e35c,7.152746728048348
2011-02-10,61112e80,5.529183726662086
2012-12-28,33cefc30,7.562842030651026
2015-12-13,a64d36ea,5.900727518233426
2010-01-07,8781e35c,5.985234435339985
2012-01-26,33cefc30,6.518073912737729
2011-02-11,33cefc30,4.040854460532815
2011-03-05,33cefc30,4.772390397017991
2011-08-10,1423ffc4,2.392112606120206
2017-08-04,33cefc30,7.977919146875479
2015-10-06,8781e35c,2.70396919038496
2009-06-09,8781e35c,5.780810723089874
2009-03-17,33cefc30,4.5362372538408025
2011-02-04,8781e35c,4.099967137105485
2015-03-14,a64d36ea,5.447640966930005
2012-05-30,a64d36ea,4.1560526585492195
2010-08-18,61112e80,6.123848530022192
2010-11-09,7b698e9c,5.076528568336389
2011-06-09,9c55db0b,4.688538074083441
2011-09-07,7abae151,4.0912177539285075
2011-07-11,7abae151,2.0304100341860236
2013-08-17,7abae151,3.739618229034839
2010-02-13,579846d7,2.111355490438264
2016-09-12,9c55db0b,7.293721507642932
2009-10-31,9c55db0b,2.854293163331543
2014-02-05,9c55db0b,3.7518905830653515
2011-07-04,579846d7,5.362455230422496
2015-02-09,579846d7,4.834155247068915
2011-08-25,a0b1ec37,3.8521037728977894
2011-03-17,579846d7,2.4124878425169456
2016-07-21,a0b1ec37,6.98788913840937
2009-09-05,7b698e9c,7.232618446188119
2015-02-15,9c55db0b,6.536903733476961
2012-07-18,9c55db0b,3.1334737689715806
2009-07-12,9c55db0b,4.986152032866165
2016-07-15,7abae151,5.627097658934682
2018-10-07,7abae151,5.111434934810012
2010-01-20,a0b1ec37,2.506666042449389
2016-05-26,7b698e9c,1.9156322120093603
2017-03-13,a0b1ec37,4.281386294722169
2013-08-08,7b698e9c,5.628892026520301
2018-02-21,9c55db0b,6.566353844292939
2014-03-31,7abae151,2.7035345633965617
2011-06-13,9ba2ebc5,7.191631204350617
2011-05-12,6dda4027,5.723800948449329
2010-02-06,91459c45,4.089879377904812
2017-02-24,6dda4027,6.340872938948244
2011-03-27,91459c45,4.709301735429861
2011-06-06,290bb9c5,2.023807902207561
2009-09-26,91459c45,7.12209376559753
2017-05-03,6dda4027,3.8779490303178026
2014-10-13,290bb9c5,7.78652880144177
2013-02-16,290bb9c5,2.2721785099380423
2017-06-22,91459c45,2.63352839064439
2017-01-20,92f031c6,7.024784267865613
2010-12-04,290bb9c5,1.1718737458860704
2013-09-11,92f031c6,4.141410128332291
2017-12-26,91459c45,3.887235788425074
2012-10-16,92f031c6,2.81421151509082
2011-06-11,6dda4027,1.9794040531653323
2012-09-02,91459c45,3.1581477346302034
2010-04-18,c03549c4,6.882708980026856
2014-07-19,c9ee36f8,7.350927737866894
2015-02-18,46a9d05d,5.3235156796809004
2011-09-29,becebbe1,5.669288468366345
2011-03-22,46a9d05d,1.8855946888496635
2017-05-09,46a9d05d,2.3006040989313785
2018-07-23,46a9d05d,4.487906704754408
2013-08-28,c03549c4,5.145959080830066
2011-07-29,becebbe1,5.81050601504295
2011-08-28,c9ee36f8,2.155871129591438
2014-04-14,c03549c4,5.581372118044618
2010-07-18,becebbe1,5.766180156466901
2015-01-15,1ae72054,1.9024670173956886
2011-04-01,c03549c4,5.550047896538439
2010-09-08,1ae72054,4.982489758113578
2012-06-19,c9ee36f8,3.7518828263668182
2017-03-03,46a9d05d,7.22295889856694
2016-08-13,becebbe1,6.91811155410635
2016-11-27,afd805e2,3.658475379862387
2012-12-15,ddbe03ca,6.547581659199759
2018-04-18,4c9b3edf,3.8511754854692164
2012-03-27,5a17ac0e,4.302354263946613
2012-10-17,4c9b3edf,3.503752670509428
2018-11-18,ddbe03ca,5.97648112938249
2014-02-23,142ffb3b,1.95608878804007
2010-08-05,142ffb3b,1.6880654819347922
2016-04-04,afd805e2,3.6254678535390545
2016-05-04,5a17ac0e,5.526159609408262
2015-01-08,5a17ac0e,3.2013101158368404
2018-12-11,5a17ac0e,4.184582971434442
2016-03-13,4c9b3edf,1.7904086256833351
2011-06-01,ddbe03ca,2.7444812145840407
2011-08-09,5a17ac0e,6.1148639561549745
2018-04-17,afd805e2,5.618877220591535
2018-05-03,ddbe03ca,1.1722402891331396
2016-06-01,0f036a85,2.6819868047552733
2013-09-27,3751ef18,2.5940810848570006
2015-09-28,3751ef18,4.518123407623909
2015-09-17,0f036a85,6.633600506168872
2013-02-16,54db82b0,7.814967197686793
2015-06-30,ae117e48,2.2279019559257582
2018-01-21,54db82b0,2.9874091875154543
2018-12-03,3751ef18,6.717166091695117
2012-01-09,0f036a85,5.4631165661471055
2011-07-04,3751ef18,2.5288103632626253
2014-09-16,54db82b0,3.4865186378303723
2010-05-26,0f036a85,4.6809441000957595
2016-01-31,56d32b9b,4.405279424206829
2013-03-19,0f036a85,7.100690900702299
2013-08-26,ae117e48,3.114441262930946
2018-06-27,3751ef18,4.59774451134456
2018-09-22,0f036a85,3.2287340973354524
2015-05-11,54db82b0,1.3792224518197647
2011-09-27,bdf1760b,5.343089982936707
2019-01-15,740760a0,2.172596753524389
2014-11-20,c1e2297c,6.304490121206375
2011-01-11,bdf1760b,7.092420963340637
2013-10-13,c1e2297c,4.248524443467229
2016-08-29,bdf1760b,6.881146803559073
2013-08-19,510d2257,3.082891974683801
2010-04-23,510d2257,2.847215526801743
2011-01-18,a6c83ab6,4.693390015289019
2012-06-17,bdf1760b,1.2342597086015994
2017-12-31,bdf1760b,4.375130419934684
2012-07-16,740760a0,3.9936231080576503
2009-11-06,a6c83ab6,2.077296631064412
2012-12-21,510d2257,5.146120517312653
2012-04-17,a6c83ab6,4.445301564387142
2012-10-02,04a056eb,3.7709242796657247
2016-09-25,17f29fae,7.2651083025240295
2013-12-22,17f29fae,6.107900808355403
2016-08-26,c777af50,2.6736399178470363
2012-08-31,04a056eb,5.959169478600616
2011-08-30,e85c3238,6.608369151165573
2014-11-19,04a056eb,6.749915352454837
2018-06-08,e85c3238,7.171759156174849
2015-08-09,e85c3238,3.2692843591063885
2014-07-31,9b096c9c,4.771845177980042
2015-12-16,04a056eb,6.670168488310459
2016-10-16,e85c3238,2.070758222702059
2015-05-20,55f018ea,7.010507939010917
2011-01-19,c9661a85,2.8006782613996197
2016-03-27,59b94c5f,5.8565179719553955
2010-04-14,0803c8c2,1.4090520390046009
2010-05-27,55f018ea,6.764491508180841
2012-11-16,f4100076,5.975936155801705
2011-03-20,0803c8c2,6.945575597405274
2012-01-22,59b94c5f,7.851476969636896
2012-12-31,55f018ea,5.881946044479623
2011-04-19,c9661a85,6.1152433670899295
2018-09-06,f4100076,7.276528884492273
2015-10-10,f4100076,2.9241676630793316
2017-12-15,59b94c5f,6.14513052755346
2016-12-18,55f018ea,4.5408901393640395
2016-04-24,59b94c5f,6.23671505069555
2009-04-01,59b94c5f,7.525567658714805
2011-07-10,55f018ea,1.9211524061165393
2015-09-02,55f018ea,2.1875813636503803
2015-06-29,c9661a85,6.910731506304524
2012-09-06,75a542e0,4.778143834818566
2018-03-11,5ae87469,7.70155992758788
2018-08-12,5ae87469,4.091074904305652
2010-04-12,428a30d0,2.523176724519773
2012-09-20,5ae87469,5.707624578607502
2014-09-27,d3658b3c,2.0754570898721694
2014-09-03,428a30d0,4.400311794497978
2015-10-06,75a542e0,7.838815557301557
2014-07-28,75a542e0,5.33021748894682
2016-04-19,5ae87469,5.204914408905868
2018-10-05,9a6b07f9,1.4301625233218602
2009-07-12,5ae87469,5.4819142383153805
2012-07-18,d3658b3c,4.931573488797417
2010-07-13,5ae87469,3.3976022919964546
2010-07-25,d3658b3c,4.234114476115007
2015-06-21,9a6b07f9,7.781773421119041
2018-03-06,428a30d0,2.2196601437987398
2013-06-05,9a6b07f9,6.254820286410073
2018-10-22,5ae87469,1.6179707053945367
2011-12-16,f5a191dc,2.337300007203983
2012-06-18,e1484bad,4.8240887620537105
2011-10-04,f5a191dc,2.380989661088682
2016-09-19,f5a191dc,1.8550976312384684
2012-09-05,a89f7e0a,7.572096901822841
2010-09-18,e1484bad,6.283400648976968
2011-10-12,a89f7e0a,3.0950283337098052
2010-03-28,f5a191dc,3.0630997962074114
2011-09-18,98a45210,1.0102417529360515
2016-02-22,98a45210,4.812010055739578
2016-03-08,98a45210,5.952514866802281
2015-10-27,f5a191dc,5.819486658023267
2015-12-26,a89f7e0a,5.0567441532872355
2015-12-21,f5227a79,2.9592676601263315
2011-05-27,98a45210,1.6253705298404233
2013-11-30,e1484bad,6.735441874821979
2011-01-31,f5227a79,3.5598449142205606
2011-05-05,f5a191dc,3.642769078131451
2018-11-14,e1484bad,4.141768991217878
2015-06-01,e1484bad,4.157780864476663
2016-09-11,855278a7,6.152259943917618
2015-01-19,1026c5e3,5.9543896572423325
2016-05-28,855278a7,6.536782620114409
2012-06-11,855278a7,2.210182075003213
2009-08-15,1026c5e3,6.923940108403813
2016-09-04,aa8bff48,3.606176961259351
2015-11-15,1026c5e3,2.1514875001913354
2009-11-26,e3b689bd,4.315089705860563
2017-10-29,aa8bff48,2.674493264193818
2014-08-28,1026c5e3,6.361287124842002
2016-02-11,aa8bff48,1.0811422769388128
2009-08-05,855278a7,1.0015640604237808
2018-04-01,aa8bff48,2.8141283466191815
2014-01-26,e3b689bd,4.546208063057444
2018-04-17,617bda12,2.3056088407683193
2018-02-17,aa8bff48,1.513592976867696
2017-06-11,e3b689bd,2.988946243209718
2010-04-27,aa8bff48,3.446231728120327
2017-01-20,a635e2f6,7.083060367399156
2012-11-19,74d6673a,6.838986916446209
2011-03-07,74d6673a,6.996648631430241
2011-10-05,74d6673a,3.1433394085076745
2010-11-07,80a9ea1a,4.458848926040594
2012-07-22,a635e2f6,7.30147822694363
2016-06-07,e174c479,1.1070450491002883
2012-12-31,a635e2f6,1.6823544333869913
2016-07-22,24504989,5.595766255504664
2013-12-13,e174c479,4.6134956339352335
2012-12-31,24504989,3.81083402388362
2014-08-02,e174c479,5.692049916439119
2014-01-23,a635e2f6,1.6938928302134952
2013-04-24,24504989,5.710484222972209
2011-04-19,80a9ea1a,7.521681753422434
2009-04-07,74d6673a,6.14963712171086
2012-12-10,a635e2f6,7.82448887611438
2009-12-16,74d6673a,7.473817534213774
2009-11-03,80a9ea1a,1.7145900229400355
2013-06-14,24504989,3.643239220697256
2010-11-16,80a9ea1a,5.069724078219692
2015-03-23,24504989,3.2870013532609645
2009-10-14,a635e2f6,5.961485304339794
2016-05-13,74d6673a,7.767513599614764
2010-06-06,80a9ea1a,7.8488652188320165
2018-03-02,2c9fd44f,7.036327559153931
2009-07-25,48c6f9e6,6.311181655367922
2011-05-04,c76d8f9c,4.191371597487948
2011-09-04,535f8123,2.148403613977737
2017-02-04,c29b04d7,2.563480929474727
2016-04-25,48c6f9e6,6.9010976496849805
2018-05-18,c76d8f9c,6.8055195084145215
2015-06-17,2c9fd44f,6.899879284198656
2017-10-03,2c9fd44f,3.007473929946361
2010-01-12,48c6f9e6,5.371384372888433
2016-04-25,c76d8f9c,4.638595770418764
2017-05-08,48c6f9e6,1.0845770037160438
2010-02-24,c76d8f9c,7.456060536658652
2009-09-28,c29b04d7,2.8984019610435485
2012-05-14,535f8123,4.136081324745307
2018-09-18,48c6f9e6,6.081179768012527
2012-05-22,2c9fd44f,6.178039488404627
2010-12-22,c76d8f9c,5.594938287266913
2013-05-22,c29b04d7,1.8037255805767423
2011-05-10,c76d8f9c,1.9533331192022798
2015-06-02,c29b04d7,2.90277359255636
2016-05-04,0049d2b8,3.1501919519420896
2012-10-12,fd13c28f,6.923797236274857
2015-02-19,7d2885c4,1.8664747554020988
2012-11-07,7d2885c4,3.2712297363926437
2015-06-08,acd574d7,1.1949235165044825
2018-12-07,7d2885c4,1.2304056922861868
2015-02-13,acd574d7,2.1921363041237982
2015-01-18,acd574d7,6.099747986754486
2018-07-21,fd13c28f,3.258346531089514
2010-06-07,acd574d7,2.1173406286894676
2010-10-14,98086256,2.713196946798663
2013-06-13,98086256,5.017620643632709
2009-03-21,7d2885c4,1.6950831053189863
2018-03-12,fd13c28f,4.927435368092927
2011-07-03,98086256,7.896571949261299
2010-04-29,acd574d7,1.345075409801066
2011-04-27,0049d2b8,2.0158291946626297
2017-02-05,0049d2b8,4.199708171083364
2018-11-15,63077cf5,5.729248532948053
2013-03-17,37a7e1ad,6.293818307273419
2014-03-14,1e415150,5.700559142860458
2014-01-26,cc5f7996,5.395642448102753
2018-11-09,1e415150,6.972190576859483
2010-12-14,63077cf5,2.7606576699918572
2015-12-13,6a1a9f3b,3.6591019715496333
2018-09-21,cc5f7996,2.3497563040099507
2017-06-01,cc5f7996,3.242183402186213
2017-05-03,6a1a9f3b,5.465945434778296
2015-02-11,1e415150,2.2906784277160526
2016-07-29,63077cf5,1.1994724760003965
2011-12-20,63077cf5,5.623904905575278
2018-03-26,63077cf5,7.133514328748894
2013-07-25,1e415150,7.346649444635773
2014-12-07,37a7e1ad,1.9496945841080593
2014-12-21,1e415150,1.3849180212626144
2015-07-02,cc5f7996,1.4658955441526103
2010-06-12,cf12a936,4.78142376349298
2009-08-18,e95a2d72,4.892717832361802
2013-04-08,f81e52e3,1.2146526230751369
2012-08-06,896d1980,3.9720650847313124
2016-06-20,cf12a936,7.880214758717543
2018-04-01,f81e52e3,3.3229751491974433
2015-06-03,f22bcda3,6.468587547586784
2017-08-13,f22bcda3,6.335504382545739
2010-03-19,e95a2d72,6.160444221386953
2015-03-30,f81e52e3,7.316360811663439
2016-11-11,e95a2d72,2.6896497608625998
2011-08-11,896d1980,7.590178983699026
2018-12-21,e95a2d72,3.9693889927186716
2014-08-11,8c47d167,4.871028545297547
2014-07-14,e4829070,1.0122070131553857
2016-10-19,8c47d167,7.4846577277570825
2017-03-18,746b38be,6.826988859248823
2014-01-14,746b38be,1.645016711461336
2011-11-19,e4829070,7.12628167711425
2016-06-03,8c47d167,7.765636052774266
2017-05-06,e4829070,5.785101793067432
2018-04-04,746b38be,1.4766910679915006
2009-03-28,746b38be,2.9599303754241757
2016-10-21,8c47d167,5.832943984572148
2013-11-11,8c47d167,7.921238529893616
2018-04-15,746b38be,6.1426987871637255
2011-09-09,e4829070,1.9526703406189916
2013-11-08,c3f5af9e,3.298823506197876
2017-07-07,c3f5af9e,5.311653984215948
2009-12-22,746b38be,6.8795480424249265
2013-05-04,16c7ee41,3.439367987474647
2012-10-19,e4829070,4.514138722429185
2013-05-17,e4829070,3.8389292610886327
2010-03-01,c3f5af9e,3.6056618149266466
2015-09-24,c3f5af9e,2.0654814138298963
2012-03-14,e4829070,6.1752010043502255
2016-09-11,c3f5af9e,3.870433418996842
2015-08-26,f7df8c87,2.7664687519242235
2010-08-08,9bf6652c,1.4689922259320705
2011-10-16,f7df8c87,2.5531070066321266
2014-02-26,f7df8c87,5.900633456221177
2016-02-10,5cea603a,4.680693279385906
2018-12-29,f3dedc16,3.967319399755085
2013-01-08,f7df8c87,1.0843739877086618
2015-06-23,9bf6652c,6.835116444974268
2009-11-29,f7df8c87,5.828984145598513
2016-08-02,f7df8c87,7.783115569961941
2011-05-25,5cea603a,1.7197803447815696
2011-04-26,9baed970,5.94925039174206
2014-10-08,9baed970,7.876102796693557
2010-04-07,9baed970,5.637741103948834
2016-10-02,9baed970,2.773372107739423
2010-03-26,f7df8c87,7.586170580823131
2017-10-08,9baed970,1.2433734055662633
2014-07-24,5cea603a,5.50584530155437
2016-03-06,f7df8c87,2.616759720670937
2014-08-26,2dce2ce4,7.833488247707323
2009-07-21,53b23233,4.750864328080644
2013-11-16,4093bcdd,3.5256090696210487
2016-12-01,2dce2ce4,5.198034720353842
2011-06-12,fb41921b,2.883999108697913
2018-01-08,fb41921b,5.405947982204389
2014-09-03,4093bcdd,5.548850066534178
2017-03-17,53b23233,5.489537225059004
2013-04-25,fb41921b,7.979571199960418
2017-01-12,2dce2ce4,1.323277024710973
2012-01-27,2dce2ce4,5.797342320031235
2016-08-06,53b23233,4.185199159230738
2014-10-21,fb41921b,1.7722810167548362
2014-12-31,2dce2ce4,6.220407743793074
2009-12-22,fb41921b,3.638780861075185
2012-01-04,2dce2ce4,1.3497626331316304
2017-04-26,b4cf3901,6.0889762284999
2015-06-30,4093bcdd,2.326388546021522
2009-04-19,fb41921b,5.687787260430544
2009-08-11,4093bcdd,6.094435293668589
2011-11-26,b4cf3901,1.392355671134606
2014-01-10,fb41921b,1.0027979157171658
2010-01-21,53b23233,7.205201254222744
2015-09-02,a51d814b,6.452968042818249
2018-05-02,d2bc4601,5.02535845668733
2009-09-19,c2ffe4bd,7.581537387037401
2012-08-23,377793a7,7.733724436448995
2012-04-11,d2bc4601,3.979090355171662
2010-04-22,a51d814b,3.4537442780565297
2016-12-08,a51d814b,5.0703877589524025
2011-12-10,c2ffe4bd,5.223340236313728
2013-12-14,377793a7,3.9373209305701264
2017-10-17,087a85fe,7.669806179719313
2012-02-14,d2bc4601,5.609579801456031
2013-12-13,377793a7,3.762981543364414
2009-05-23,d2bc4601,2.683868027945853
2016-12-13,c7e734fa,3.624594357122956
2016-03-12,e690c0fc,1.4880644165951706
2013-06-21,e1eaa056,6.984202418985926
2015-06-22,018a6522,1.2842486241463043
2016-03-07,a2652272,3.45728026793771
2010-11-14,e1eaa056,6.963313328909482
2010-12-17,e690c0fc,4.44998583430405
2014-05-08,e1eaa056,5.29801284531564
2009-06-10,e690c0fc,3.5602268320109625
2012-09-10,e690c0fc,1.6257403268324813
2009-06-28,e1eaa056,4.23845496911202
2018-07-01,a2652272,6.670253911162435
2017-12-08,c7e734fa,2.1944399194072464
2010-11-06,018a6522,4.744170052900617
2014-06-22,e690c0fc,1.636765455628669
2015-09-21,018a6522,1.032327728819818
2013-05-11,c7e734fa,2.300173254022153
2012-03-29,e1eaa056,2.1754186000972604
2012-10-21,8a72dd3d,2.5815562197886432
2010-06-29,f7b76a31,5.23565898039451
2018-06-08,d99a3b7c,5.914158578791664
2015-07-01,8a72dd3d,3.718519692929082
2018-05-07,8a72dd3d,5.390009750843512
2017-11-23,aaf2d800,4.282949234691413
2012-11-17,f7b76a31,6.7230834065166
2010-06-19,d99a3b7c,6.244100342179814
2015-10-28,77dfd473,1.475577831227187
2009-06-04,77dfd473,3.0083813632773984
2018-03-25,d99a3b7c,7.727191336656279
2017-05-27,77dfd473,4.1216690928930095
2019-01-28,77dfd473,1.0283751377210284
2009-11-10,f7b76a31,6.587904751158697
2017-12-25,f7b76a31,4.6405108371465325
2010-10-20,8a72dd3d,2.5972397352698597
2014-04-20,aaf2d800,3.4464337083436196
2016-11-01,c33b3ae5,7.606764484471508
2018-08-14,a4d7a1ca,6.505478827725554
2011-11-26,4a35c40c,4.9068790570005305
2012-09-16,676b5c93,5.819231573401129
2016-10-20,4ebc178e,6.254854019309455
2011-09-17,4ebc178e,4.162497442227306
2009-07-19,676b5c93,3.999476054212366
2009-05-16,4a35c40c,1.713578575152352
2010-05-25,676b5c93,7.627799365632574
2018-03-29,a4d7a1ca,3.5603346958865933
2014-09-19,4ebc178e,5.533715596078033
2015-05-01,a4d7a1ca,5.780092754938267
2019-02-04,c33b3ae5,1.1005340165225674
2014-05-22,4a35c40c,7.311246805305577
2013-12-06,a4d7a1ca,2.420699436786342
2015-04-13,676b5c93,2.95015974626993
2016-04-10,4a35c40c,6.718061622068138
2015-09-07,676b5c93,1.1044157671830939
2016-04-01,c33b3ae5,2.87346027678086
2017-01-25,4a35c40c,4.343928011870721
2012-04-24,4ebc178e,6.736506749086569
2009-06-14,2e373636,5.279290556905867
2016-02-23,6d34cab3,3.0875270725565844
2016-05-24,6d34cab3,1.6073005746760995
2017-01-02,00213573,1.5636569457340372
2009-08-28,2e373636,1.4194735332517328
2014-11-01,4f345e8c,6.937990273427954
2016-12-30,6d34cab3,6.3269746299302625
2016-02-19,6d34cab3,4.489027118989245
2012-06-20,4f345e8c,5.619740397848688
2012-03-13,9791a44a,1.6342208742276279
2011-03-31,6d34cab3,7.51884994783307
2019-01-22,66cc4822,1.24716306011668
2012-07-27,66cc4822,6.979146177010158
2010-12-19,66cc4822,6.542101233327054
2010-10-31,66cc4822,2.1065310239598594
2016-09-13,66cc4822,6.71448463485734
2017-07-15,66cc4822,5.358140108559858
2017-12-14,76d47084,2.5231504295133287
2013-04-24,5812d921,3.053250600639177
2011-07-25,76d47084,4.148904836661171
2012-10-28,66cc4822,5.547052845685729
2011-02-18,d7ea446a,6.584170699769682
2015-02-05,ca574ff8,5.729359001740472
2012-12-24,66cc4822,4.348132244989456
2013-05-16,76d47084,4.674053865164158
2014-09-15,66cc4822,1.0862551678320562
2012-01-19,e921169f,4.3710332257591675
2009-09-14,ac2f2a30,5.639527123160616
2011-06-08,6710c547,4.504421110983564
2009-05-22,6710c547,5.240728264516783
2011-03-10,ac2f2a30,3.891604033245695
2018-05-18,e921169f,7.603738379181338
2009-11-19,ac125a88,4.007094252150444
2015-07-01,389e0a2a,6.191264947427338
2012-03-14,ac125a88,7.345975448736821
2018-12-21,ac2f2a30,4.473778807729734
2011-09-25,389e0a2a,5.9843967153529185
2011-09-12,ac2f2a30,4.749873606834296
2010-09-14,389e0a2a,3.8483826127208447
2014-08-11,e921169f,6.387260754796465
2016-10-06,389e0a2a,4.3760456034264426
2009-05-28,ac125a88,5.083823789004492
2010-07-19,6710c547,4.072039929607842
2018-11-30,e921169f,6.623717336893253
2016-08-31,ac125a88,3.8362207844559593
2011-06-11,6710c547,7.879539824700039
2009-12-17,ac125a88,4.700795792376287
2013-03-22,5aea880a,5.43854260213235
2010-10-27,a1389f83,1.0770072551853214
2012-06-01,4deca081,4.677086461715944
2013-08-14,a1389f83,6.905156355037886
2018-09-20,4deca081,7.363765183385055
2016-11-04,4deca081,3.018837976388524
2011-01-29,48bbb201,1.9095811280787256
2010-04-26,48bbb201,6.738675496179065
2011-09-21,b9421afb,4.344643325088327
2017-07-31,5aea880a,3.820321682154952
2011-07-02,4deca081,1.4039807178005868
2014-05-20,48bbb201,4.902043479368254
2016-09-27,b9421afb,3.286706858723957
2009-03-18,4deca081,1.4535417806402626
2014-11-17,4deca081,7.232112591237802
2011-11-12,a1389f83,5.508650233264876
2010-08-06,a1389f83,6.44316754785755
2010-08-27,a1389f83,4.24805137549728
